username,date,hms,post_num,num_likes
Duly Noted,"Sep 4, 2019",8:42 AM,9878915,
colHolm,"Sep 4, 2019",9:59 AM,9879019,25.0
Cassadine,"Sep 4, 2019",10:10 AM,9879030,
Mr. Six,"Sep 4, 2019",10:11 AM,9879031,16.0
DiplomaticTies,"Sep 4, 2019",12:28 PM,9879248,21.0
fabiovenhorst,"Sep 4, 2019",1:15 PM,9879304,14.0
Aloysius16,"Sep 4, 2019",1:26 PM,9879321,
Roy Al,"Sep 4, 2019",2:03 PM,9879364,25.0
Betelgeuse,"Sep 4, 2019",2:26 PM,9879383,37.0
usctrojans31,"Sep 4, 2019",4:52 PM,9879536,
Blake Stitched Blues,"Sep 4, 2019",9:30 PM,9879783,
am55,"Sep 4, 2019",10:10 PM,9879795,
bernoulli,"Sep 5, 2019",12:53 AM,9879837,15.0
Riva,"Sep 5, 2019",12:57 AM,9879839,
fabiovenhorst,"Sep 5, 2019",4:11 AM,9879908,14.0
upr_crust,"Sep 5, 2019",4:30 AM,9879937,17.0
samtalkstyle,"Sep 5, 2019",6:14 AM,9879988,6.0
MrAmbrose,"Sep 5, 2019",6:17 AM,9879994,
Betelgeuse,"Sep 5, 2019",6:29 AM,9880004,
am55,"Sep 5, 2019",6:35 AM,9880011,
bernoulli,"Sep 5, 2019",7:11 AM,9880048,
Roy Al,"Sep 5, 2019",8:46 AM,9880158,6.0
An Acute Style,"Sep 5, 2019",8:55 AM,9880166,22.0
TheColonel,"Sep 5, 2019",11:10 AM,9880317,8.0
Alan Bee,"Sep 5, 2019",11:55 AM,9880366,
Alan Bee,"Sep 5, 2019",11:57 AM,9880369,
SplurgeFrugal,"Sep 5, 2019",1:51 PM,9880466,10.0
fabiovenhorst,"Sep 5, 2019",6:15 PM,9880747,11.0
An Acute Style,"Sep 5, 2019",7:23 PM,9880829,
bernoulli,"Sep 5, 2019",8:15 PM,9880878,7.0
Alan Bee,"Sep 5, 2019",8:33 PM,9880899,
bernoulli,"Sep 5, 2019",10:09 PM,9880965,
am55,"Sep 6, 2019",2:36 AM,9881033,
samtalkstyle,"Sep 6, 2019",3:25 AM,9881059,
AJL,"Sep 6, 2019",3:48 AM,9881072,
upr_crust,"Sep 6, 2019",4:21 AM,9881083,11.0
fabiovenhorst,"Sep 6, 2019",4:21 AM,9881085,14.0
Roy Al,"Sep 6, 2019",6:03 AM,9881170,23.0
Mr Knightley,"Sep 6, 2019",6:35 AM,9881196,
MrAmbrose,"Sep 6, 2019",6:48 AM,9881205,
An Acute Style,"Sep 6, 2019",8:34 AM,9881317,24.0
Zerase,"Sep 6, 2019",11:15 AM,9881566,
Thin White Duke,"Sep 6, 2019",11:36 AM,9881593,10.0
An Acute Style,"Sep 6, 2019",1:22 PM,9881744,
Thin White Duke,"Sep 6, 2019",1:42 PM,9881774,
Mr. Six,"Sep 6, 2019",1:54 PM,9881798,28.0
Roy Al,"Sep 6, 2019",3:21 PM,9881928,
psb,"Sep 6, 2019",4:00 PM,9881975,26.0
Eli Curt,"Sep 6, 2019",4:02 PM,9881977,
gianm,"Sep 6, 2019",4:38 PM,9882033,
ericgereghty,"Sep 6, 2019",4:44 PM,9882044,
Mr. Six,"Sep 6, 2019",4:55 PM,9882072,
ericgereghty,"Sep 6, 2019",6:20 PM,9882188,10.0
Mr. Six,"Sep 6, 2019",7:16 PM,9882233,18.0
bernoulli,"Sep 6, 2019",7:27 PM,9882241,
knittieguy,"Sep 6, 2019",8:10 PM,9882285,
SonnyUte,"Sep 6, 2019",9:10 PM,9882323,
SonnyUte,"Sep 6, 2019",9:13 PM,9882327,
psb,"Sep 6, 2019",10:20 PM,9882360,
Mr. Six,"Sep 6, 2019",11:12 PM,9882371,
norMD,"Sep 7, 2019",12:13 AM,9882394,10.0
StileCarlo,"Sep 7, 2019",12:01 PM,9882768,
An Acute Style,"Sep 7, 2019",12:09 PM,9882778,
DiplomaticTies,"Sep 7, 2019",1:18 PM,9882854,26.0
DiplomaticTies,"Sep 7, 2019",1:22 PM,9882861,7.0
Thin White Duke,"Sep 7, 2019",6:22 PM,9883132,
SonnyUte,"Sep 7, 2019",7:10 PM,9883166,
SonnyUte,"Sep 7, 2019",7:11 PM,9883168,
blekit,"Sep 8, 2019",12:45 AM,9883296,20.0
JJ Katz,"Sep 8, 2019",5:39 AM,9883372,
JJ Katz,"Sep 8, 2019",5:51 AM,9883376,
Roycru,"Sep 8, 2019",11:22 AM,9883634,20.0
tcbinnc,"Sep 8, 2019",11:53 AM,9883660,
tcbinnc,"Sep 8, 2019",11:56 AM,9883663,
tcbinnc,"Sep 8, 2019",12:04 PM,9883670,
loarbmhs,"Sep 8, 2019",2:04 PM,9883776,
loarbmhs,"Sep 8, 2019",2:07 PM,9883780,
SonnyUte,"Sep 8, 2019",6:17 PM,9883985,
mkn,"Sep 8, 2019",7:05 PM,9884033,16.0
1st Step,"Sep 8, 2019",8:57 PM,9884106,38.0
psb,"Sep 8, 2019",11:11 PM,9884148,16.0
mco543,"Sep 8, 2019",11:19 PM,9884149,
blekit,"Sep 8, 2019",11:34 PM,9884153,
crazn,"Sep 8, 2019",11:39 PM,9884155,
psb,"Sep 8, 2019",11:48 PM,9884159,
chocsosa,"Sep 9, 2019",1:25 AM,9884172,36.0
SteveMc,"Sep 9, 2019",2:28 AM,9884186,
upr_crust,"Sep 9, 2019",4:20 AM,9884240,20.0
Substanceoverstyle,"Sep 9, 2019",6:25 AM,9884319,
DiplomaticTies,"Sep 9, 2019",7:27 AM,9884361,
fabiovenhorst,"Sep 9, 2019",7:56 AM,9884388,6.0
colHolm,"Sep 9, 2019",9:30 AM,9884465,25.0
Mr. Six,"Sep 9, 2019",9:38 AM,9884478,33.0
jdp234,"Sep 9, 2019",10:19 AM,9884533,17.0
Betelgeuse,"Sep 9, 2019",11:01 AM,9884587,25.0
macjedi,"Sep 9, 2019",11:35 AM,9884639,41.0
SonnyUte,"Sep 9, 2019",5:30 PM,9885067,
SonnyUte,"Sep 9, 2019",5:37 PM,9885079,
macjedi,"Sep 9, 2019",6:32 PM,9885179,
orange fury,"Sep 9, 2019",8:52 PM,9885281,23.0
1up,"Sep 9, 2019",9:31 PM,9885302,
1st Step,"Sep 9, 2019",10:38 PM,9885345,
1st Step,"Sep 9, 2019",10:40 PM,9885347,
1st Step,"Sep 9, 2019",10:43 PM,9885351,
1st Step,"Sep 9, 2019",10:46 PM,9885352,
1st Step,"Sep 9, 2019",10:51 PM,9885355,
jdp234,"Sep 10, 2019",7:07 AM,9885532,26.0
AxlJack,"Sep 10, 2019",7:18 AM,9885541,
An Acute Style,"Sep 10, 2019",8:07 AM,9885608,16.0
fabiovenhorst,"Sep 10, 2019",9:54 AM,9885760,8.0
blekit,"Sep 10, 2019",11:11 AM,9885849,26.0
macjedi,"Sep 10, 2019",11:38 AM,9885889,23.0
EFV,"Sep 10, 2019",2:23 PM,9886107,36.0
1st Step,"Sep 10, 2019",6:08 PM,9886394,
1st Step,"Sep 10, 2019",6:42 PM,9886432,10.0
Mr. Wonderbeak,"Sep 10, 2019",7:56 PM,9886513,
macjedi,"Sep 10, 2019",8:14 PM,9886537,
orange fury,"Sep 10, 2019",8:27 PM,9886543,9.0
An Acute Style,"Sep 11, 2019",9:14 AM,9887046,16.0
Mr. Six,"Sep 11, 2019",9:26 AM,9887067,23.0
TheSuitBurnsBetter,"Sep 11, 2019",10:12 AM,9887132,16.0
Roycru,"Sep 11, 2019",1:43 PM,9887357,29.0
DiplomaticTies,"Sep 11, 2019",2:25 PM,9887401,24.0
macjedi,"Sep 11, 2019",2:46 PM,9887439,30.0
1st Step,"Sep 11, 2019",5:46 PM,9887645,
1st Step,"Sep 11, 2019",5:48 PM,9887651,
macjedi,"Sep 11, 2019",6:24 PM,9887699,
psb,"Sep 11, 2019",11:33 PM,9887832,13.0
bernoulli,"Sep 12, 2019",1:41 AM,9887854,10.0
ericgereghty,"Sep 12, 2019",8:05 AM,9888172,
kindofyoung,"Sep 12, 2019",9:20 AM,9888280,8.0
1st Step,"Sep 12, 2019",10:00 AM,9888349,
VRaivio,"Sep 12, 2019",10:36 AM,9888431,13.0
DiplomaticTies,"Sep 12, 2019",3:04 PM,9888827,
An Acute Style,"Sep 12, 2019",4:55 PM,9888944,15.0
Alan Bee,"Sep 13, 2019",3:48 AM,9889401,28.0
upr_crust,"Sep 13, 2019",4:29 AM,9889434,19.0
OrlandoMo,"Sep 13, 2019",4:36 AM,9889440,
OrlandoMo,"Sep 13, 2019",4:42 AM,9889449,
txm22,"Sep 13, 2019",5:04 AM,9889464,20.0
An Acute Style,"Sep 13, 2019",11:19 AM,9890004,
Wild Strawberry Rabbit,"Sep 13, 2019",12:50 PM,9890150,
BlairW,"Sep 13, 2019",2:26 PM,9890289,18.0
OrlandoMo,"Sep 13, 2019",4:50 PM,9890462,
1st Step,"Sep 13, 2019",6:25 PM,9890559,
upr_crust,"Sep 13, 2019",6:32 PM,9890565,
jcmeyer,"Sep 13, 2019",7:58 PM,9890647,41.0
NakedYoga,"Sep 14, 2019",6:14 AM,9890877,8.0
An Acute Style,"Sep 14, 2019",8:03 AM,9890949,34.0
blekit,"Sep 14, 2019",10:29 AM,9891119,12.0
1st Step,"Sep 14, 2019",10:58 AM,9891152,
SonnyUte,"Sep 14, 2019",3:13 PM,9891365,
macjedi,"Sep 14, 2019",3:24 PM,9891378,
1st Step,"Sep 14, 2019",4:25 PM,9891429,
fabiovenhorst,"Sep 15, 2019",5:14 AM,9891782,15.0
Man with a suitcase,"Sep 15, 2019",11:18 AM,9892118,
Man with a suitcase,"Sep 15, 2019",11:20 AM,9892121,
Poszetka,"Sep 15, 2019",12:16 PM,9892156,38.0
1st Step,"Sep 15, 2019",1:43 PM,9892238,
1st Step,"Sep 15, 2019",1:45 PM,9892242,
Alan Bee,"Sep 16, 2019",1:44 AM,9892683,19.0
upr_crust,"Sep 16, 2019",4:25 AM,9892732,16.0
An Acute Style,"Sep 16, 2019",8:19 AM,9892952,22.0
jdp234,"Sep 16, 2019",8:58 AM,9892992,27.0
An Acute Style,"Sep 16, 2019",9:34 AM,9893044,
jdp234,"Sep 16, 2019",9:38 AM,9893049,
fabiovenhorst,"Sep 16, 2019",10:54 AM,9893152,7.0
macjedi,"Sep 16, 2019",11:55 AM,9893221,18.0
Daniel Hakimi,"Sep 16, 2019",2:19 PM,9893371,10.0
jcmeyer,"Sep 16, 2019",7:40 PM,9893758,43.0
macjedi,"Sep 16, 2019",8:05 PM,9893783,
upr_crust,"Sep 17, 2019",4:24 AM,9893968,12.0
Poszetka,"Sep 17, 2019",4:38 AM,9893973,25.0
fabiovenhorst,"Sep 17, 2019",5:04 AM,9893992,12.0
gavrarabba,"Sep 17, 2019",5:24 AM,9894005,9.0
EFV,"Sep 17, 2019",6:22 AM,9894069,42.0
gavspen,"Sep 17, 2019",7:59 AM,9894203,
An Acute Style,"Sep 17, 2019",8:15 AM,9894238,22.0
EFV,"Sep 17, 2019",8:19 AM,9894244,
blekit,"Sep 17, 2019",10:57 AM,9894570,17.0
colHolm,"Sep 17, 2019",2:37 PM,9894865,28.0
NakedYoga,"Sep 17, 2019",3:35 PM,9894929,
NakedYoga,"Sep 17, 2019",4:31 PM,9895000,7.0
hoodog,"Sep 17, 2019",9:45 PM,9895252,
EFV,"Sep 18, 2019",1:54 AM,9895311,
Clouseau,"Sep 18, 2019",2:10 AM,9895314,
Wild Strawberry Rabbit,"Sep 18, 2019",2:53 AM,9895328,18.0
gavrarabba,"Sep 18, 2019",4:24 AM,9895398,11.0
upr_crust,"Sep 18, 2019",4:27 AM,9895399,19.0
txm22,"Sep 18, 2019",4:31 AM,9895400,12.0
Eli Curt,"Sep 18, 2019",5:31 AM,9895439,8.0
smittycl,"Sep 18, 2019",5:38 AM,9895445,
Betelgeuse,"Sep 18, 2019",5:57 AM,9895458,18.0
Betelgeuse,"Sep 18, 2019",5:58 AM,9895459,24.0
An Acute Style,"Sep 18, 2019",9:20 AM,9895700,27.0
colHolm,"Sep 18, 2019",10:25 AM,9895807,29.0
Mr Knightley,"Sep 18, 2019",10:34 AM,9895817,
bernoulli,"Sep 18, 2019",10:35 AM,9895820,16.0
TheSuitBurnsBetter,"Sep 18, 2019",11:39 AM,9895904,9.0
Alan Bee,"Sep 18, 2019",12:04 PM,9895955,27.0
macjedi,"Sep 18, 2019",1:04 PM,9896024,26.0
Crispyj,"Sep 18, 2019",2:27 PM,9896145,10.0
Roycru,"Sep 18, 2019",4:21 PM,9896279,23.0
macjedi,"Sep 18, 2019",4:42 PM,9896299,
pickergc,"Sep 18, 2019",4:56 PM,9896324,27.0
psb,"Sep 18, 2019",11:16 PM,9896556,16.0
cr2596,"Sep 18, 2019",11:37 PM,9896563,
blekit,"Sep 18, 2019",11:52 PM,9896568,26.0
1st Step,"Sep 18, 2019",11:57 PM,9896569,
DiplomaticTies,"Sep 19, 2019",1:55 AM,9896601,32.0
NakedYoga,"Sep 19, 2019",3:53 AM,9896637,
upr_crust,"Sep 19, 2019",4:36 AM,9896666,14.0
ColdEyedPugilist,"Sep 19, 2019",4:40 AM,9896670,11.0
DiplomaticTies,"Sep 19, 2019",4:41 AM,9896671,
Betelgeuse,"Sep 19, 2019",5:39 AM,9896721,
psb,"Sep 19, 2019",5:43 AM,9896724,
An Acute Style,"Sep 19, 2019",9:15 AM,9896991,20.0
1st Step,"Sep 19, 2019",11:01 AM,9897121,
DavidLane,"Sep 19, 2019",11:12 AM,9897139,
An Acute Style,"Sep 19, 2019",11:35 AM,9897159,
bernoulli,"Sep 19, 2019",1:15 PM,9897285,20.0
Maximus Rex,"Sep 19, 2019",6:52 PM,9897639,
Maximus Rex,"Sep 19, 2019",6:56 PM,9897647,
blekit,"Sep 19, 2019",9:00 PM,9897733,19.0
upr_crust,"Sep 20, 2019",4:21 AM,9897870,15.0
fabiovenhorst,"Sep 20, 2019",4:48 AM,9897880,6.0
Blake Stitched Blues,"Sep 20, 2019",5:18 AM,9897909,
Wild Strawberry Rabbit,"Sep 20, 2019",5:27 AM,9897921,
Poszetka,"Sep 20, 2019",6:24 AM,9897957,24.0
blekit,"Sep 20, 2019",6:31 AM,9897962,
SonnyUte,"Sep 20, 2019",7:05 AM,9898011,
An Acute Style,"Sep 20, 2019",10:00 AM,9898253,12.0
jcmeyer,"Sep 20, 2019",10:55 AM,9898330,29.0
DavidLane,"Sep 20, 2019",11:02 AM,9898339,
jcmeyer,"Sep 20, 2019",11:05 AM,9898345,
DavidLane,"Sep 20, 2019",11:10 AM,9898354,
1st Step,"Sep 20, 2019",3:43 PM,9898728,
Blake Stitched Blues,"Sep 20, 2019",3:49 PM,9898734,
jcmeyer,"Sep 20, 2019",6:07 PM,9898878,
blekit,"Sep 21, 2019",3:00 AM,9899165,20.0
NakedYoga,"Sep 21, 2019",3:25 AM,9899169,7.0
NakedYoga,"Sep 21, 2019",3:26 AM,9899170,
blekit,"Sep 21, 2019",3:34 AM,9899175,
NakedYoga,"Sep 21, 2019",3:53 AM,9899180,
Michael81,"Sep 21, 2019",4:41 AM,9899189,48.0
An Acute Style,"Sep 21, 2019",11:00 AM,9899528,12.0
1st Step,"Sep 21, 2019",11:03 PM,9900014,31.0
psb,"Sep 22, 2019",1:54 AM,9900043,
EFV,"Sep 22, 2019",2:28 PM,9900610,37.0
Roycru,"Sep 22, 2019",4:18 PM,9900734,26.0
NakedYoga,"Sep 22, 2019",6:01 PM,9900840,6.0
psb,"Sep 22, 2019",10:03 PM,9900962,15.0
upr_crust,"Sep 23, 2019",4:28 AM,9901046,25.0
fabiovenhorst,"Sep 23, 2019",5:28 AM,9901089,14.0
An Acute Style,"Sep 23, 2019",8:16 AM,9901303,9.0
Alan Bee,"Sep 23, 2019",10:20 AM,9901465,26.0
Wild Strawberry Rabbit,"Sep 23, 2019",11:27 AM,9901531,29.0
NakedYoga,"Sep 23, 2019",11:59 AM,9901575,
psb,"Sep 23, 2019",9:45 PM,9902112,10.0
Wild Strawberry Rabbit,"Sep 23, 2019",11:28 PM,9902142,
Wild Strawberry Rabbit,"Sep 24, 2019",12:37 AM,9902160,19.0
NakedYoga,"Sep 24, 2019",2:13 AM,9902181,
Wild Strawberry Rabbit,"Sep 24, 2019",2:44 AM,9902196,36.0
fabiovenhorst,"Sep 24, 2019",3:18 AM,9902203,11.0
knittieguy,"Sep 24, 2019",6:33 AM,9902300,
Eli Curt,"Sep 24, 2019",9:32 AM,9902509,9.0
fabiovenhorst,"Sep 24, 2019",10:50 AM,9902582,
An Acute Style,"Sep 24, 2019",11:12 AM,9902604,13.0
Eli Curt,"Sep 24, 2019",1:22 PM,9902734,
fabiovenhorst,"Sep 25, 2019",3:37 AM,9903278,6.0
upr_crust,"Sep 25, 2019",4:32 AM,9903309,10.0
Betelgeuse,"Sep 25, 2019",6:12 AM,9903379,16.0
An Acute Style,"Sep 25, 2019",9:21 AM,9903645,18.0
Poszetka,"Sep 25, 2019",10:10 AM,9903728,22.0
macjedi,"Sep 25, 2019",2:04 PM,9904102,34.0
Eli Curt,"Sep 25, 2019",4:02 PM,9904268,9.0
induere_to,"Sep 25, 2019",4:07 PM,9904272,11.0
loarbmhs,"Sep 25, 2019",4:22 PM,9904282,
loarbmhs,"Sep 25, 2019",4:24 PM,9904285,
NakedYoga,"Sep 25, 2019",4:27 PM,9904289,
loarbmhs,"Sep 25, 2019",4:28 PM,9904290,
loarbmhs,"Sep 25, 2019",4:30 PM,9904294,
loarbmhs,"Sep 25, 2019",4:46 PM,9904307,
loarbmhs,"Sep 25, 2019",4:48 PM,9904311,
loarbmhs,"Sep 25, 2019",4:49 PM,9904315,
loarbmhs,"Sep 25, 2019",4:51 PM,9904321,
loarbmhs,"Sep 25, 2019",4:52 PM,9904323,
loarbmhs,"Sep 25, 2019",4:53 PM,9904327,
loarbmhs,"Sep 25, 2019",4:56 PM,9904329,
1st Step,"Sep 25, 2019",5:51 PM,9904388,
An Acute Style,"Sep 25, 2019",6:15 PM,9904403,
psb,"Sep 25, 2019",9:46 PM,9904565,15.0
upr_crust,"Sep 26, 2019",4:29 AM,9904706,13.0
fabiovenhorst,"Sep 26, 2019",4:50 AM,9904729,12.0
gavrarabba,"Sep 26, 2019",5:11 AM,9904749,10.0
An Acute Style,"Sep 26, 2019",5:24 AM,9904760,
Eli Curt,"Sep 26, 2019",6:04 AM,9904808,
Betelgeuse,"Sep 26, 2019",6:15 AM,9904815,21.0
An Acute Style,"Sep 26, 2019",9:16 AM,9905059,14.0
Mr. Six,"Sep 26, 2019",9:43 AM,9905102,38.0
Michael81,"Sep 26, 2019",10:04 AM,9905124,35.0
1st Step,"Sep 26, 2019",10:56 AM,9905190,
blekit,"Sep 26, 2019",12:47 PM,9905365,17.0
hpreston,"Sep 26, 2019",1:27 PM,9905418,
Mr. Six,"Sep 26, 2019",2:54 PM,9905561,
Roycru,"Sep 26, 2019",4:16 PM,9905645,21.0
upr_crust,"Sep 27, 2019",3:49 AM,9906029,14.0
psb,"Sep 27, 2019",4:40 AM,9906049,
fabiovenhorst,"Sep 27, 2019",5:30 AM,9906095,10.0
Clouseau,"Sep 27, 2019",6:38 AM,9906193,
Mr. Six,"Sep 27, 2019",9:57 AM,9906522,26.0
An Acute Style,"Sep 27, 2019",10:37 AM,9906592,32.0
ericgereghty,"Sep 27, 2019",11:27 AM,9906705,
hpreston,"Sep 27, 2019",11:47 AM,9906750,
Mr. Six,"Sep 27, 2019",11:52 AM,9906760,
jcmeyer,"Sep 27, 2019",6:08 PM,9907242,
jcmeyer,"Sep 27, 2019",6:12 PM,9907247,32.0
Mr. Six,"Sep 27, 2019",6:40 PM,9907264,
1st Step,"Sep 27, 2019",6:50 PM,9907271,
Alan Bee,"Sep 28, 2019",1:50 AM,9907457,
Alan Bee,"Sep 28, 2019",1:54 AM,9907459,5.0
An Acute Style,"Sep 28, 2019",6:15 AM,9907541,
fabiovenhorst,"Sep 28, 2019",6:43 AM,9907556,
jcmeyer,"Sep 28, 2019",9:14 AM,9907671,
An Acute Style,"Sep 28, 2019",11:06 AM,9907775,11.0
928S4,"Sep 28, 2019",12:03 PM,9907835,
DiplomaticTies,"Sep 28, 2019",12:48 PM,9907881,17.0
Roycru,"Sep 28, 2019",5:13 PM,9908111,25.0
An Acute Style,"Sep 28, 2019",8:12 PM,9908214,9.0
fabiovenhorst,"Sep 30, 2019",4:02 AM,9909309,5.0
Alan Bee,"Sep 30, 2019",5:40 AM,9909378,28.0
samtalkstyle,"Sep 30, 2019",6:41 AM,9909430,
Alan Bee,"Sep 30, 2019",7:03 AM,9909456,
blekit,"Sep 30, 2019",7:04 AM,9909459,24.0
Twins,"Sep 30, 2019",9:59 AM,9909706,19.0
Betelgeuse,"Sep 30, 2019",11:09 AM,9909784,26.0
giuseppe,"Sep 30, 2019",1:06 PM,9909936,5.0
induere_to,"Sep 30, 2019",4:26 PM,9910140,18.0
fabiovenhorst,"Oct 1, 2019",4:13 AM,9910489,9.0
Thin White Duke,"Oct 1, 2019",4:20 AM,9910495,9.0
TheSuitBurnsBetter,"Oct 1, 2019",6:50 AM,9910579,12.0
Mr. Six,"Oct 1, 2019",7:19 AM,9910612,38.0
Emmanuel1,"Oct 1, 2019",3:14 PM,9911304,9.0
pickergc,"Oct 1, 2019",4:44 PM,9911409,32.0
chatelet,"Oct 1, 2019",5:02 PM,9911429,
1st Step,"Oct 1, 2019",5:52 PM,9911485,
Emmanuel1,"Oct 1, 2019",8:03 PM,9911620,
Michael81,"Oct 1, 2019",10:02 PM,9911692,9.0
psb,"Oct 1, 2019",11:06 PM,9911720,23.0
fabiovenhorst,"Oct 2, 2019",3:44 AM,9911764,
Emmanuel1,"Oct 2, 2019",5:04 AM,9911805,
samtalkstyle,"Oct 2, 2019",5:05 AM,9911808,
SGTROCK,"Oct 2, 2019",5:14 AM,9911813,
fabiovenhorst,"Oct 2, 2019",5:48 AM,9911840,6.0
Mr Knightley,"Oct 2, 2019",6:46 AM,9911897,26.0
Contango,"Oct 2, 2019",7:01 AM,9911918,
vriche,"Oct 2, 2019",7:31 AM,9911943,
Emmanuel1,"Oct 2, 2019",7:34 AM,9911947,
An Acute Style,"Oct 2, 2019",9:16 AM,9912066,13.0
Emmanuel1,"Oct 2, 2019",11:15 AM,9912228,
Eli Curt,"Oct 2, 2019",11:16 AM,9912231,
Emmanuel1,"Oct 2, 2019",11:18 AM,9912234,
jcmeyer,"Oct 2, 2019",11:40 AM,9912262,8.0
Emmanuel1,"Oct 2, 2019",11:45 AM,9912265,
smittycl,"Oct 2, 2019",1:25 PM,9912438,19.0
DiplomaticTies,"Oct 2, 2019",4:13 PM,9912632,25.0
MooToo,"Oct 2, 2019",6:19 PM,9912780,9.0
Thin White Duke,"Oct 2, 2019",6:43 PM,9912806,
1st Step,"Oct 2, 2019",10:33 PM,9912934,
samtalkstyle,"Oct 3, 2019",3:29 AM,9913002,
gavrarabba,"Oct 3, 2019",5:25 AM,9913047,16.0
fabiovenhorst,"Oct 3, 2019",5:29 AM,9913053,
Emmanuel1,"Oct 3, 2019",7:09 AM,9913133,6.0
An Acute Style,"Oct 3, 2019",9:15 AM,9913284,29.0
MooToo,"Oct 3, 2019",10:39 AM,9913405,
StileCarlo,"Oct 3, 2019",10:59 AM,9913436,
macjedi,"Oct 3, 2019",11:35 AM,9913496,30.0
1st Step,"Oct 3, 2019",2:10 PM,9913661,
1st Step,"Oct 3, 2019",2:20 PM,9913675,
macjedi,"Oct 3, 2019",4:28 PM,9913843,
upr_crust,"Oct 4, 2019",4:20 AM,9914235,15.0
Aloysius16,"Oct 4, 2019",4:53 AM,9914247,13.0
Mr Knightley,"Oct 4, 2019",5:02 AM,9914258,22.0
Betelgeuse,"Oct 4, 2019",5:58 AM,9914324,28.0
knittieguy,"Oct 4, 2019",6:25 AM,9914357,5.0
Mr. Six,"Oct 4, 2019",7:33 AM,9914424,42.0
Roycru,"Oct 4, 2019",7:59 AM,9914463,26.0
AlexRamius,"Oct 4, 2019",8:04 AM,9914473,16.0
Alan Bee,"Oct 4, 2019",8:08 AM,9914478,37.0
Twins,"Oct 4, 2019",9:03 AM,9914571,30.0
An Acute Style,"Oct 4, 2019",10:39 AM,9914685,15.0
Michael81,"Oct 4, 2019",12:03 PM,9914849,5.0
L.deJong,"Oct 4, 2019",12:06 PM,9914857,
Alan Bee,"Oct 4, 2019",12:13 PM,9914868,
Blake Stitched Blues,"Oct 4, 2019",12:53 PM,9914927,
smittycl,"Oct 4, 2019",1:34 PM,9914971,7.0
An Acute Style,"Oct 4, 2019",2:12 PM,9915025,
jcmeyer,"Oct 4, 2019",2:16 PM,9915030,
elsalvatrucha,"Oct 4, 2019",4:06 PM,9915150,
Alan Bee,"Oct 4, 2019",9:35 PM,9915413,
Blake Stitched Blues,"Oct 4, 2019",9:52 PM,9915417,
Alan Bee,"Oct 4, 2019",10:20 PM,9915422,15.0
am55,"Oct 5, 2019",3:28 AM,9915509,
Alan Bee,"Oct 5, 2019",3:40 AM,9915513,
am55,"Oct 5, 2019",3:46 AM,9915514,
Alan Bee,"Oct 5, 2019",3:51 AM,9915518,
am55,"Oct 5, 2019",4:00 AM,9915520,
L.deJong,"Oct 5, 2019",5:44 AM,9915570,
Alan Bee,"Oct 5, 2019",6:36 AM,9915607,
Alan Bee,"Oct 5, 2019",6:37 AM,9915608,7.0
An Acute Style,"Oct 5, 2019",10:39 AM,9915817,21.0
Emmanuel1,"Oct 5, 2019",11:23 AM,9915856,
The Dirk,"Oct 5, 2019",2:20 PM,9915998,11.0
DiplomaticTies,"Oct 5, 2019",2:43 PM,9916009,24.0
pickergc,"Oct 5, 2019",3:56 PM,9916088,12.0
jcmeyer,"Oct 5, 2019",4:14 PM,9916106,7.0
Emmanuel1,"Oct 6, 2019",7:04 AM,9916532,
Mr. Wonderbeak,"Oct 6, 2019",3:39 PM,9916972,13.0
TheColonel,"Oct 6, 2019",8:20 PM,9917158,11.0
psb,"Oct 6, 2019",9:39 PM,9917186,29.0
1st Step,"Oct 6, 2019",11:52 PM,9917207,
1st Step,"Oct 6, 2019",11:56 PM,9917208,
1st Step,"Oct 6, 2019",11:57 PM,9917210,
chocsosa,"Oct 7, 2019",12:58 AM,9917222,39.0
samtalkstyle,"Oct 7, 2019",3:34 AM,9917259,
An Acute Style,"Oct 7, 2019",8:21 AM,9917432,13.0
Mr. Six,"Oct 7, 2019",9:32 AM,9917493,32.0
colHolm,"Oct 7, 2019",10:05 AM,9917521,24.0
jdp234,"Oct 7, 2019",1:14 PM,9917698,20.0
induere_to,"Oct 7, 2019",2:20 PM,9917769,34.0
Michael81,"Oct 7, 2019",2:23 PM,9917774,7.0
bernoulli,"Oct 8, 2019",12:25 AM,9918233,10.0
Alan Bee,"Oct 8, 2019",1:10 AM,9918243,42.0
willyto,"Oct 8, 2019",4:30 AM,9918330,
Michael81,"Oct 8, 2019",5:58 AM,9918380,11.0
TheSuitBurnsBetter,"Oct 8, 2019",7:10 AM,9918459,13.0
An Acute Style,"Oct 8, 2019",9:59 AM,9918652,20.0
Alan Bee,"Oct 8, 2019",10:30 AM,9918704,5.0
psb,"Oct 8, 2019",9:53 PM,9919502,27.0
Roy Al,"Oct 9, 2019",7:40 AM,9919858,19.0
mak1277,"Oct 9, 2019",7:48 AM,9919868,
khughes44,"Oct 9, 2019",7:53 AM,9919873,
psb,"Oct 9, 2019",8:24 AM,9919922,
blekit,"Oct 9, 2019",10:55 AM,9920142,17.0
jdp234,"Oct 9, 2019",11:51 AM,9920227,22.0
Michael81,"Oct 9, 2019",12:15 PM,9920255,
jdp234,"Oct 9, 2019",12:45 PM,9920297,
jcmeyer,"Oct 9, 2019",3:45 PM,9920492,34.0
Alan Bee,"Oct 9, 2019",7:23 PM,9920681,
