username,date,hms,post_num,num_likes
Alexidb,"Oct 3, 2018",12:16 PM,9489865,20.0
oulipien,"Oct 3, 2018",12:19 PM,9489867,6.0
colabear,"Oct 3, 2018",3:47 PM,9490108,17.0
troika,"Oct 3, 2018",6:38 PM,9490251,
colabear,"Oct 3, 2018",6:46 PM,9490259,
Cotton Dockers,"Oct 4, 2018",10:11 AM,9490773,7.0
farood,"Oct 4, 2018",11:34 AM,9490911,17.0
jdrizzy,"Oct 4, 2018",1:00 PM,9490994,16.0
Alexidb,"Oct 4, 2018",1:24 PM,9491016,
mistrfluffy,"Oct 4, 2018",3:49 PM,9491152,
troika,"Oct 4, 2018",4:44 PM,9491206,5.0
Alexidb,"Oct 4, 2018",4:52 PM,9491218,
mistrfluffy,"Oct 4, 2018",5:09 PM,9491237,
mistrfluffy,"Oct 4, 2018",5:10 PM,9491239,
RegisDB9,"Oct 4, 2018",7:08 PM,9491389,39.0
Spehsmonkey,"Oct 5, 2018",12:05 AM,9491560,
Corso,"Oct 5, 2018",4:32 AM,9491678,
Darkside,"Oct 5, 2018",11:19 AM,9492106,34.0
FrankCowperwood,"Oct 5, 2018",11:44 AM,9492138,
Darkside,"Oct 5, 2018",11:55 AM,9492153,
#dadcore,"Oct 5, 2018",2:01 PM,9492301,25.0
flipstah,"Oct 5, 2018",2:52 PM,9492363,7.0
Alexidb,"Oct 5, 2018",9:26 PM,9492676,
FrankCowperwood,"Oct 5, 2018",10:30 PM,9492703,
Austo,"Oct 5, 2018",11:19 PM,9492711,24.0
FlyingMonkey,"Oct 6, 2018",3:14 AM,9492769,
Alexidb,"Oct 6, 2018",3:39 AM,9492780,
Man with Apple,"Oct 6, 2018",10:09 AM,9493030,6.0
habitant,"Oct 6, 2018",11:47 AM,9493141,
Man with Apple,"Oct 6, 2018",12:30 PM,9493198,
ramdomthought,"Oct 6, 2018",1:11 PM,9493245,21.0
Gerry Nelson,"Oct 6, 2018",11:58 PM,9493635,36.0
chameshi_nampa,"Oct 7, 2018",12:05 AM,9493638,14.0
Man with Apple,"Oct 7, 2018",10:38 AM,9493933,11.0
RegisDB9,"Oct 7, 2018",7:20 PM,9494305,50.0
Parker,"Oct 7, 2018",9:57 PM,9494384,
RegisDB9,"Oct 7, 2018",10:53 PM,9494400,
Gerry Nelson,"Oct 8, 2018",1:22 AM,9494445,25.0
falgfalg,"Oct 8, 2018",7:17 AM,9494613,11.0
habitant,"Oct 8, 2018",7:22 AM,9494616,
Fairbanks,"Oct 8, 2018",9:30 AM,9494730,
FrankCowperwood,"Oct 8, 2018",12:25 PM,9494913,
Gerry Nelson,"Oct 8, 2018",1:10 PM,9494962,
ghdvfddzgzdzg,"Oct 8, 2018",1:37 PM,9495002,40.0
LonerMatt,"Oct 8, 2018",2:41 PM,9495083,
Gerry Nelson,"Oct 8, 2018",2:58 PM,9495102,
jdrizzy,"Oct 8, 2018",7:16 PM,9495328,38.0
MORNINGSTAR777,"Oct 8, 2018",7:41 PM,9495349,11.0
baltimoron,"Oct 8, 2018",8:18 PM,9495369,50.0
troika,"Oct 8, 2018",9:11 PM,9495401,
penanceroyaltea,"Oct 8, 2018",9:15 PM,9495403,
nahneun,"Oct 8, 2018",9:16 PM,9495405,
jdrizzy,"Oct 8, 2018",9:28 PM,9495419,
ChronBong,"Oct 8, 2018",9:52 PM,9495426,
jdrizzy,"Oct 8, 2018",10:01 PM,9495429,
flipstah,"Oct 9, 2018",5:10 AM,9495581,
baltimoron,"Oct 9, 2018",6:49 AM,9495657,
conceptual 4est,"Oct 9, 2018",7:24 AM,9495697,
jdrizzy,"Oct 9, 2018",9:26 AM,9495907,
KamoteJoe,"Oct 9, 2018",9:40 AM,9495921,62.0
el Bert,"Oct 9, 2018",9:46 AM,9495925,
#dadcore,"Oct 9, 2018",11:27 AM,9496083,53.0
Homme,"Oct 9, 2018",11:44 AM,9496116,
FrankCowperwood,"Oct 9, 2018",12:34 PM,9496201,
Seafinch,"Oct 9, 2018",2:15 PM,9496368,14.0
RegisDB9,"Oct 9, 2018",7:31 PM,9496809,27.0
Stinson,"Oct 10, 2018",3:33 AM,9497037,
notwithit,"Oct 10, 2018",5:59 AM,9497115,5.0
Nayyyyy,"Oct 10, 2018",6:43 AM,9497149,29.0
cyc wid it,"Oct 10, 2018",8:32 AM,9497257,28.0
ghdvfddzgzdzg,"Oct 10, 2018",10:53 AM,9497538,70.0
tgaith77,"Oct 10, 2018",11:28 AM,9497606,7.0
hendrix,"Oct 10, 2018",10:38 PM,9498311,14.0
DiplomaticTies,"Oct 11, 2018",2:36 AM,9498353,
Thrift Vader,"Oct 11, 2018",4:52 AM,9498406,
Vadim T,"Oct 11, 2018",6:44 AM,9498509,12.0
Preemo,"Oct 11, 2018",7:18 AM,9498538,33.0
SirGrotius,"Oct 11, 2018",7:21 AM,9498547,
FlyingMonkey,"Oct 11, 2018",7:35 AM,9498563,
FlyingMonkey,"Oct 11, 2018",7:36 AM,9498566,
Alexidb,"Oct 11, 2018",8:37 AM,9498650,
Superb0bo,"Oct 11, 2018",8:54 AM,9498668,
Alexidb,"Oct 11, 2018",8:59 AM,9498673,
FlyingMonkey,"Oct 11, 2018",9:29 AM,9498702,
Alexidb,"Oct 11, 2018",9:35 AM,9498706,
Thrift Vader,"Oct 11, 2018",10:45 AM,9498779,
MORNINGSTAR777,"Oct 11, 2018",11:02 AM,9498804,
nahneun,"Oct 11, 2018",11:04 AM,9498810,
MORNINGSTAR777,"Oct 11, 2018",11:12 AM,9498820,
notwithit,"Oct 11, 2018",11:16 AM,9498830,
steveoffice,"Oct 11, 2018",11:47 AM,9498876,
steveoffice,"Oct 11, 2018",11:52 AM,9498882,
colabear,"Oct 11, 2018",12:02 PM,9498900,13.0
Citaro,"Oct 11, 2018",12:15 PM,9498925,28.0
eazye,"Oct 11, 2018",12:31 PM,9498949,
#dadcore,"Oct 11, 2018",3:34 PM,9499172,
FlyingMonkey,"Oct 11, 2018",6:16 PM,9499354,
flipstah,"Oct 11, 2018",6:18 PM,9499356,
tgaith77,"Oct 12, 2018",6:52 AM,9499757,5.0
g transistor,"Oct 12, 2018",8:44 AM,9499914,
g transistor,"Oct 12, 2018",8:46 AM,9499917,
mmmargeologist,"Oct 12, 2018",11:06 AM,9500120,6.0
conceptual 4est,"Oct 12, 2018",11:17 AM,9500144,8.0
ghdvfddzgzdzg,"Oct 12, 2018",11:33 AM,9500172,
RegisDB9,"Oct 12, 2018",12:16 PM,9500231,5.0
mmmargeologist,"Oct 12, 2018",12:45 PM,9500277,
AJL,"Oct 12, 2018",4:15 PM,9500487,
colabear,"Oct 12, 2018",5:38 PM,9500542,13.0
habitant,"Oct 12, 2018",8:18 PM,9500665,
chameshi_nampa,"Oct 12, 2018",11:35 PM,9500752,20.0
Wupper,"Oct 13, 2018",12:02 AM,9500761,
nicelynice,"Oct 13, 2018",4:51 AM,9500813,39.0
WBaker,"Oct 13, 2018",10:53 AM,9501180,
Purplelabel,"Oct 13, 2018",11:02 AM,9501192,
troika,"Oct 13, 2018",12:22 PM,9501277,24.0
IEG,"Oct 13, 2018",12:48 PM,9501300,
Man with Apple,"Oct 13, 2018",6:07 PM,9501563,28.0
nsubrmnn,"Oct 13, 2018",6:18 PM,9501579,13.0
gavrarabba,"Oct 14, 2018",5:22 AM,9501843,16.0
Nayyyyy,"Oct 14, 2018",9:00 AM,9501966,19.0
Darkside,"Oct 14, 2018",10:44 AM,9502040,30.0
troika,"Oct 14, 2018",11:01 AM,9502048,41.0
kindofyoung,"Oct 14, 2018",1:36 PM,9502236,38.0
itsPronouncedSteven,"Oct 14, 2018",2:57 PM,9502308,
colabear,"Oct 14, 2018",2:59 PM,9502312,10.0
Newcomer,"Oct 14, 2018",3:40 PM,9502356,24.0
cyc wid it,"Oct 15, 2018",8:38 AM,9502887,9.0
dotcomzzz,"Oct 15, 2018",2:27 PM,9503385,
habitant,"Oct 15, 2018",3:38 PM,9503464,
nsubrmnn,"Oct 15, 2018",3:40 PM,9503469,
baltimoron,"Oct 15, 2018",3:43 PM,9503474,
ramdomthought,"Oct 15, 2018",4:10 PM,9503500,16.0
gettoasty,"Oct 15, 2018",5:45 PM,9503595,
mistrfluffy,"Oct 15, 2018",6:02 PM,9503610,5.0
Gerry Nelson,"Oct 15, 2018",6:04 PM,9503614,22.0
Alexidb,"Oct 15, 2018",6:05 PM,9503617,
mistrfluffy,"Oct 15, 2018",6:23 PM,9503634,
Thrift Vader,"Oct 16, 2018",9:17 AM,9504276,
Joytropics,"Oct 16, 2018",1:37 PM,9504620,
RegisDB9,"Oct 16, 2018",7:42 PM,9505005,25.0
FrankCowperwood,"Oct 16, 2018",7:54 PM,9505013,
RegisDB9,"Oct 16, 2018",8:01 PM,9505016,
cyc wid it,"Oct 17, 2018",8:22 AM,9505423,16.0
malcb33,"Oct 17, 2018",9:02 AM,9505451,5.0
cyc wid it,"Oct 17, 2018",9:08 AM,9505460,
flipstah,"Oct 17, 2018",11:05 AM,9505618,
#dadcore,"Oct 17, 2018",1:14 PM,9505762,46.0
RegisDB9,"Oct 17, 2018",8:01 PM,9506244,22.0
Spehsmonkey,"Oct 17, 2018",8:54 PM,9506301,5.0
falgfalg,"Oct 17, 2018",9:06 PM,9506312,29.0
baltimoron,"Oct 17, 2018",9:22 PM,9506320,
DiplomaticTies,"Oct 18, 2018",1:20 AM,9506416,
Benesyed,"Oct 18, 2018",4:31 AM,9506546,9.0
ghdvfddzgzdzg,"Oct 18, 2018",11:16 AM,9507039,26.0
nsubrmnn,"Oct 18, 2018",12:28 PM,9507116,11.0
VitaTimH,"Oct 18, 2018",3:05 PM,9507324,54.0
flowcharts,"Oct 18, 2018",3:31 PM,9507345,
PaperSaurian,"Oct 18, 2018",5:08 PM,9507412,
PaperSaurian,"Oct 18, 2018",5:10 PM,9507414,29.0
chameshi_nampa,"Oct 18, 2018",5:33 PM,9507439,
PaperSaurian,"Oct 18, 2018",5:33 PM,9507440,
losrockets,"Oct 18, 2018",5:38 PM,9507447,19.0
penanceroyaltea,"Oct 18, 2018",6:12 PM,9507480,
mmmargeologist,"Oct 18, 2018",6:21 PM,9507484,
chameshi_nampa,"Oct 19, 2018",1:22 PM,9508358,14.0
beepbop,"Oct 19, 2018",2:48 PM,9508447,37.0
KaleidoscopicK,"Oct 19, 2018",2:53 PM,9508450,5.0
penanceroyaltea,"Oct 19, 2018",3:51 PM,9508515,9.0
penanceroyaltea,"Oct 19, 2018",3:52 PM,9508517,
baltimoron,"Oct 19, 2018",3:58 PM,9508522,
flipstah,"Oct 19, 2018",4:06 PM,9508530,
Gerry Nelson,"Oct 19, 2018",4:46 PM,9508569,32.0
Man with Apple,"Oct 19, 2018",6:30 PM,9508698,20.0
zxcvbn,"Oct 20, 2018",5:52 AM,9509039,24.0
FrankCowperwood,"Oct 20, 2018",7:14 AM,9509095,
nsubrmnn,"Oct 20, 2018",7:15 AM,9509100,12.0
baltimoron,"Oct 20, 2018",7:49 AM,9509123,
zxcvbn,"Oct 20, 2018",8:27 AM,9509177,
Nayyyyy,"Oct 20, 2018",8:30 AM,9509181,19.0
luv2breformed,"Oct 20, 2018",8:30 AM,9509182,5.0
Nayyyyy,"Oct 20, 2018",8:35 AM,9509188,
nsubrmnn,"Oct 20, 2018",8:38 AM,9509195,
KaleidoscopicK,"Oct 20, 2018",11:47 AM,9509409,
OccultaVexillum,"Oct 20, 2018",12:09 PM,9509426,16.0
t3hg0suazn,"Oct 20, 2018",1:19 PM,9509482,12.0
Riva,"Oct 20, 2018",9:56 PM,9509823,
Benesyed,"Oct 20, 2018",10:04 PM,9509826,20.0
DiplomaticTies,"Oct 21, 2018",5:09 AM,9509930,
Tiburtius,"Oct 21, 2018",5:29 AM,9509937,37.0
Benesyed,"Oct 21, 2018",6:26 AM,9509958,
nsubrmnn,"Oct 21, 2018",11:34 AM,9510269,11.0
flipstah,"Oct 21, 2018",1:01 PM,9510369,5.0
DiplomaticTies,"Oct 21, 2018",1:17 PM,9510400,
kbadgley84,"Oct 21, 2018",2:14 PM,9510470,
aero.leo,"Oct 21, 2018",2:42 PM,9510494,9.0
verver,"Oct 21, 2018",3:02 PM,9510505,
dalevy,"Oct 21, 2018",10:24 PM,9510876,27.0
baltimoron,"Oct 22, 2018",5:53 AM,9511012,54.0
nsubrmnn,"Oct 22, 2018",7:24 AM,9511082,7.0
Riva,"Oct 22, 2018",7:32 AM,9511096,
t3hg0suazn,"Oct 22, 2018",8:11 AM,9511157,10.0
nsubrmnn,"Oct 22, 2018",9:10 AM,9511247,
FrankCowperwood,"Oct 22, 2018",9:33 AM,9511289,
nahneun,"Oct 22, 2018",9:56 AM,9511329,
el Bert,"Oct 22, 2018",10:36 AM,9511394,
dalevy,"Oct 22, 2018",10:44 AM,9511410,
troika,"Oct 22, 2018",11:01 AM,9511431,19.0
FrankCowperwood,"Oct 22, 2018",11:17 AM,9511462,
troika,"Oct 22, 2018",11:19 AM,9511464,
FrankCowperwood,"Oct 22, 2018",11:23 AM,9511466,
troika,"Oct 22, 2018",11:29 AM,9511475,
FrankCowperwood,"Oct 22, 2018",11:32 AM,9511478,
troika,"Oct 22, 2018",11:38 AM,9511491,
Chaconne,"Oct 22, 2018",11:52 AM,9511506,
Preemo,"Oct 22, 2018",1:43 PM,9511666,37.0
Seafinch,"Oct 22, 2018",2:03 PM,9511691,34.0
ShoutOutsFoMyBo,"Oct 22, 2018",3:26 PM,9511791,35.0
msg,"Oct 22, 2018",4:46 PM,9511858,14.0
Benesyed,"Oct 22, 2018",7:56 PM,9512053,12.0
Parker,"Oct 22, 2018",8:02 PM,9512058,
Seafinch,"Oct 22, 2018",8:41 PM,9512091,
the shah,"Oct 23, 2018",12:37 AM,9512187,34.0
colabear,"Oct 23, 2018",7:16 AM,9512409,11.0
Thrift Vader,"Oct 23, 2018",7:19 AM,9512410,
colabear,"Oct 23, 2018",7:50 AM,9512432,
penanceroyaltea,"Oct 23, 2018",7:52 AM,9512438,
nahneun,"Oct 23, 2018",7:53 AM,9512440,
colabear,"Oct 23, 2018",7:54 AM,9512441,
Fuuma,"Oct 23, 2018",8:54 AM,9512514,41.0
Benesyed,"Oct 23, 2018",9:41 AM,9512588,
nsubrmnn,"Oct 23, 2018",11:06 AM,9512708,
Isolation,"Oct 23, 2018",1:14 PM,9512904,31.0
Seafinch,"Oct 23, 2018",1:32 PM,9512924,18.0
colabear,"Oct 23, 2018",2:18 PM,9512980,
flipstah,"Oct 23, 2018",2:50 PM,9513030,8.0
jet,"Oct 23, 2018",3:20 PM,9513080,8.0
msg,"Oct 23, 2018",4:45 PM,9513194,19.0
RegisDB9,"Oct 23, 2018",6:00 PM,9513266,44.0
Fuuma,"Oct 24, 2018",2:25 AM,9513535,
Joytropics,"Oct 24, 2018",7:52 AM,9513783,
flipstah,"Oct 24, 2018",8:06 AM,9513803,
Joytropics,"Oct 24, 2018",8:11 AM,9513816,
flipstah,"Oct 24, 2018",8:26 AM,9513839,
habitant,"Oct 24, 2018",9:03 AM,9513899,8.0
Joytropics,"Oct 24, 2018",10:44 AM,9514027,6.0
troika,"Oct 24, 2018",10:46 AM,9514030,5.0
Spehsmonkey,"Oct 24, 2018",11:02 AM,9514057,12.0
Thrift Vader,"Oct 24, 2018",11:15 AM,9514067,
flipstah,"Oct 24, 2018",12:25 PM,9514169,
Joytropics,"Oct 24, 2018",12:42 PM,9514192,
e0d9n0b5,"Oct 24, 2018",4:00 PM,9514439,14.0
Riva,"Oct 24, 2018",6:40 PM,9514593,
Riva,"Oct 24, 2018",7:04 PM,9514616,9.0
beepbop,"Oct 25, 2018",5:08 AM,9514885,48.0
Joytropics,"Oct 25, 2018",7:04 AM,9514974,
troika,"Oct 25, 2018",9:05 AM,9515117,10.0
Benesyed,"Oct 25, 2018",9:20 AM,9515138,5.0
troika,"Oct 25, 2018",9:26 AM,9515146,47.0
Newcomer,"Oct 25, 2018",10:40 AM,9515244,44.0
nahneun,"Oct 25, 2018",10:56 AM,9515274,8.0
FrankCowperwood,"Oct 25, 2018",11:55 AM,9515366,
Alexidb,"Oct 25, 2018",12:26 PM,9515414,27.0
msg,"Oct 25, 2018",12:49 PM,9515438,
#dadcore,"Oct 26, 2018",7:57 AM,9516286,33.0
FrankCowperwood,"Oct 26, 2018",8:06 AM,9516295,
Spehsmonkey,"Oct 26, 2018",8:26 AM,9516307,
in stitches,"Oct 26, 2018",8:29 AM,9516312,20.0
steveoffice,"Oct 26, 2018",8:40 AM,9516317,
chameshi_nampa,"Oct 26, 2018",10:18 AM,9516490,15.0
jdrizzy,"Oct 26, 2018",11:20 AM,9516581,29.0
#dadcore,"Oct 26, 2018",12:34 PM,9516702,
Spehsmonkey,"Oct 26, 2018",12:51 PM,9516715,
IEG,"Oct 26, 2018",12:57 PM,9516724,
Deejmb,"Oct 26, 2018",1:11 PM,9516740,6.0
gavrarabba,"Oct 26, 2018",1:31 PM,9516767,5.0
FrankCowperwood,"Oct 26, 2018",2:53 PM,9516862,
Spehsmonkey,"Oct 26, 2018",3:19 PM,9516902,
FrankCowperwood,"Oct 26, 2018",3:41 PM,9516932,
flipstah,"Oct 26, 2018",4:31 PM,9516989,
Riva,"Oct 26, 2018",8:06 PM,9517148,6.0
cocostella,"Oct 26, 2018",8:32 PM,9517171,
nicelynice,"Oct 27, 2018",3:48 AM,9517297,29.0
MrUnderwood,"Oct 27, 2018",6:20 AM,9517355,
jdrizzy,"Oct 27, 2018",7:04 AM,9517385,
troika,"Oct 27, 2018",9:30 AM,9517514,
farood,"Oct 27, 2018",9:56 AM,9517537,38.0
Etini,"Oct 27, 2018",12:00 PM,9517663,34.0
Superb0bo,"Oct 27, 2018",12:08 PM,9517673,
nicelynice,"Oct 27, 2018",4:39 PM,9517889,
localmotion,"Oct 27, 2018",7:18 PM,9518005,9.0
kjb,"Oct 27, 2018",10:24 PM,9518085,9.0
Spehsmonkey,"Oct 27, 2018",10:38 PM,9518095,15.0
el Bert,"Oct 27, 2018",11:26 PM,9518113,
DiplomaticTies,"Oct 28, 2018",4:36 AM,9518178,
Tiburtius,"Oct 28, 2018",5:32 AM,9518197,39.0
Superb0bo,"Oct 28, 2018",5:36 AM,9518199,
Alexidb,"Oct 28, 2018",7:06 AM,9518257,
Tiburtius,"Oct 28, 2018",7:26 AM,9518270,
Alexidb,"Oct 28, 2018",7:36 AM,9518275,
mmmargeologist,"Oct 28, 2018",8:25 AM,9518342,
steveoffice,"Oct 28, 2018",8:57 AM,9518376,
falgfalg,"Oct 28, 2018",10:07 AM,9518441,6.0
Superb0bo,"Oct 28, 2018",10:09 AM,9518444,
MrUnderwood,"Oct 28, 2018",2:24 PM,9518709,
Franky,"Oct 28, 2018",3:58 PM,9518802,
zxcvbn,"Oct 28, 2018",4:01 PM,9518806,10.0
falgfalg,"Oct 28, 2018",4:08 PM,9518810,
MeatFish,"Oct 28, 2018",6:02 PM,9518931,11.0
verver,"Oct 28, 2018",6:25 PM,9518947,
RegisDB9,"Oct 28, 2018",8:15 PM,9519042,37.0
cyc wid it,"Oct 28, 2018",10:24 PM,9519099,
RegisDB9,"Oct 28, 2018",10:30 PM,9519101,
DiplomaticTies,"Oct 29, 2018",3:47 AM,9519180,
Vadim T,"Oct 29, 2018",6:04 AM,9519233,
MrUnderwood,"Oct 29, 2018",8:47 AM,9519363,
falgfalg,"Oct 29, 2018",9:07 AM,9519397,
PaperSaurian,"Oct 29, 2018",9:30 AM,9519427,27.0
jdrizzy,"Oct 29, 2018",9:39 AM,9519441,17.0
gr8man,"Oct 29, 2018",3:26 PM,9519797,
Mr. Moo,"Oct 29, 2018",6:04 PM,9519882,
DeadBoy,"Oct 29, 2018",7:34 PM,9519953,
gettoasty,"Oct 29, 2018",7:39 PM,9519958,
Mr. Moo,"Oct 29, 2018",7:43 PM,9519960,
Alexidb,"Oct 29, 2018",7:50 PM,9519966,
Alexidb,"Oct 29, 2018",8:02 PM,9519974,
mmmargeologist,"Oct 29, 2018",8:03 PM,9519975,
itsPronouncedSteven,"Oct 29, 2018",9:40 PM,9520029,45.0
#dadcore,"Oct 30, 2018",3:05 AM,9520097,
Etini,"Oct 30, 2018",5:30 AM,9520140,53.0
nahneun,"Oct 30, 2018",7:31 AM,9520258,5.0
Clouseau,"Oct 30, 2018",8:21 AM,9520321,
RegisDB9,"Oct 30, 2018",8:46 AM,9520349,
e0d9n0b5,"Oct 30, 2018",9:18 AM,9520395,6.0
beneficialmovie,"Oct 30, 2018",10:16 AM,9520470,
beneficialmovie,"Oct 30, 2018",10:20 AM,9520474,
Mr. Moo,"Oct 30, 2018",10:24 AM,9520479,5.0
troika,"Oct 30, 2018",10:25 AM,9520482,
beneficialmovie,"Oct 30, 2018",10:25 AM,9520483,
Mr. Moo,"Oct 30, 2018",10:51 AM,9520514,
beneficialmovie,"Oct 30, 2018",11:01 AM,9520527,
chameshi_nampa,"Oct 30, 2018",11:02 AM,9520528,17.0
beneficialmovie,"Oct 30, 2018",11:06 AM,9520536,
KamoteJoe,"Oct 30, 2018",1:44 PM,9520769,18.0
#dadcore,"Oct 30, 2018",2:13 PM,9520795,38.0
troika,"Oct 30, 2018",2:17 PM,9520803,
FrankCowperwood,"Oct 30, 2018",2:32 PM,9520826,
gettoasty,"Oct 30, 2018",5:55 PM,9521011,
chameshi_nampa,"Oct 30, 2018",6:25 PM,9521053,
chameshi_nampa,"Oct 30, 2018",6:27 PM,9521057,
chameshi_nampa,"Oct 30, 2018",6:28 PM,9521061,
RegisDB9,"Oct 30, 2018",6:37 PM,9521075,32.0
gettoasty,"Oct 30, 2018",6:52 PM,9521093,33.0
flowcharts,"Oct 30, 2018",7:08 PM,9521115,
baltimoron,"Oct 30, 2018",7:31 PM,9521139,
Riva,"Oct 30, 2018",7:59 PM,9521161,
Nayyyyy,"Oct 31, 2018",3:52 AM,9521322,9.0
Purplelabel,"Oct 31, 2018",4:04 AM,9521328,
Thrift Vader,"Oct 31, 2018",6:08 AM,9521408,
beneficialmovie,"Oct 31, 2018",7:34 AM,9521488,
conceptual 4est,"Oct 31, 2018",8:01 AM,9521510,
Purplelabel,"Oct 31, 2018",8:20 AM,9521534,
FlyingMonkey,"Oct 31, 2018",8:55 AM,9521569,
Alexidb,"Oct 31, 2018",9:05 AM,9521582,
Purplelabel,"Oct 31, 2018",9:52 AM,9521638,
dieworkwear,"Oct 31, 2018",10:33 AM,9521677,
Alexidb,"Oct 31, 2018",10:49 AM,9521698,
Purplelabel,"Oct 31, 2018",10:59 AM,9521707,
Coldsnap,"Oct 31, 2018",11:18 AM,9521715,
Benesyed,"Oct 31, 2018",2:08 PM,9521906,
Benesyed,"Oct 31, 2018",2:13 PM,9521911,
Benesyed,"Oct 31, 2018",5:50 PM,9522121,9.0
beepbop,"Nov 1, 2018",4:43 AM,9522366,32.0
penanceroyaltea,"Nov 1, 2018",4:57 AM,9522376,
penanceroyaltea,"Nov 1, 2018",5:03 AM,9522379,
baltimoron,"Nov 1, 2018",5:23 AM,9522389,
White Lotus,"Nov 1, 2018",7:06 AM,9522471,
penanceroyaltea,"Nov 1, 2018",7:41 AM,9522518,
Riva,"Nov 1, 2018",7:53 AM,9522537,
el Bert,"Nov 1, 2018",8:04 AM,9522553,
kindofyoung,"Nov 1, 2018",9:51 AM,9522680,36.0
JakeGittes,"Nov 1, 2018",11:48 AM,9522835,24.0
Alexidb,"Nov 1, 2018",11:54 AM,9522841,
Baron,"Nov 1, 2018",1:24 PM,9522962,7.0
flipstah,"Nov 1, 2018",4:41 PM,9523203,10.0
flowcharts,"Nov 1, 2018",5:44 PM,9523247,
flipstah,"Nov 1, 2018",7:42 PM,9523375,
penanceroyaltea,"Nov 2, 2018",6:14 AM,9523625,
flipstah,"Nov 2, 2018",6:23 AM,9523635,
penanceroyaltea,"Nov 2, 2018",6:45 AM,9523673,
beepbop,"Nov 2, 2018",7:00 AM,9523687,
flipstah,"Nov 2, 2018",7:48 AM,9523745,
beepbop,"Nov 2, 2018",7:57 AM,9523754,
cyc wid it,"Nov 2, 2018",8:19 AM,9523785,25.0
Tiburtius,"Nov 2, 2018",8:37 AM,9523807,24.0
flipstah,"Nov 2, 2018",9:30 AM,9523881,
Alexidb,"Nov 2, 2018",8:23 PM,9524559,
ShoutOutsFoMyBo,"Nov 3, 2018",1:47 AM,9524622,8.0
cyc wid it,"Nov 3, 2018",10:22 AM,9524900,25.0
steveoffice,"Nov 3, 2018",10:25 AM,9524904,
Darkside,"Nov 3, 2018",11:52 AM,9524976,
mmmargeologist,"Nov 3, 2018",12:25 PM,9525011,
hennree,"Nov 3, 2018",1:01 PM,9525045,
Darkside,"Nov 3, 2018",2:03 PM,9525080,40.0
Benesyed,"Nov 3, 2018",2:11 PM,9525085,35.0
habitant,"Nov 3, 2018",3:00 PM,9525122,
Benesyed,"Nov 3, 2018",3:06 PM,9525125,11.0
#dadcore,"Nov 3, 2018",3:33 PM,9525143,35.0
habitant,"Nov 3, 2018",4:05 PM,9525190,
Spehsmonkey,"Nov 3, 2018",4:18 PM,9525201,
beepbop,"Nov 3, 2018",4:24 PM,9525205,35.0
Benesyed,"Nov 3, 2018",4:59 PM,9525232,
beepbop,"Nov 3, 2018",5:54 PM,9525304,
penanceroyaltea,"Nov 3, 2018",6:16 PM,9525315,
Man with Apple,"Nov 4, 2018",11:13 AM,9525857,14.0
flipstah,"Nov 4, 2018",12:24 PM,9525909,16.0
beepbop,"Nov 4, 2018",12:25 PM,9525911,7.0
ClosetEvolution,"Nov 4, 2018",12:26 PM,9525912,
flipstah,"Nov 4, 2018",12:52 PM,9525930,
Benesyed,"Nov 4, 2018",1:28 PM,9525952,29.0
penanceroyaltea,"Nov 4, 2018",2:50 PM,9526035,
troika,"Nov 4, 2018",2:56 PM,9526040,
PaperSaurian,"Nov 4, 2018",3:53 PM,9526075,49.0
flowcharts,"Nov 4, 2018",5:10 PM,9526122,
Benesyed,"Nov 4, 2018",7:50 PM,9526264,
nahneun,"Nov 5, 2018",6:59 AM,9526509,
cyc wid it,"Nov 5, 2018",9:40 AM,9526694,21.0
nahneun,"Nov 5, 2018",9:48 AM,9526707,
blue peter,"Nov 5, 2018",11:57 AM,9526857,27.0
el Bert,"Nov 5, 2018",1:07 PM,9526965,
Joytropics,"Nov 5, 2018",1:12 PM,9526972,
flipstah,"Nov 5, 2018",3:58 PM,9527121,6.0
Riva,"Nov 5, 2018",5:27 PM,9527203,
flipstah,"Nov 5, 2018",5:42 PM,9527212,
RegisDB9,"Nov 5, 2018",8:44 PM,9527396,37.0
Fuuma,"Nov 6, 2018",2:06 AM,9527488,
nahneun,"Nov 6, 2018",5:47 AM,9527603,
Riva,"Nov 6, 2018",6:19 AM,9527632,
Riva,"Nov 6, 2018",6:22 AM,9527636,
Chaconne,"Nov 6, 2018",6:30 AM,9527645,
mmmargeologist,"Nov 6, 2018",8:26 AM,9527741,7.0
cyc wid it,"Nov 6, 2018",8:35 AM,9527751,21.0
franknotion,"Nov 6, 2018",11:29 AM,9527929,36.0
eazye,"Nov 6, 2018",11:37 AM,9527944,66.0
hendrix,"Nov 6, 2018",1:13 PM,9528075,
penanceroyaltea,"Nov 6, 2018",1:59 PM,9528125,5.0
#dadcore,"Nov 6, 2018",2:34 PM,9528171,44.0
troika,"Nov 6, 2018",3:05 PM,9528189,
RegisDB9,"Nov 6, 2018",3:17 PM,9528200,
Preemo,"Nov 6, 2018",3:35 PM,9528216,30.0
chameshi_nampa,"Nov 6, 2018",6:16 PM,9528402,14.0
Fuuma,"Nov 7, 2018",1:37 AM,9528620,
Riva,"Nov 7, 2018",1:59 AM,9528625,
FlyingMonkey,"Nov 7, 2018",2:40 AM,9528648,7.0
Riva,"Nov 7, 2018",4:43 AM,9528692,
